GND;VDBO_source;author_full;author_simple;length
116617004;Killy_7;Kurowski-Eichen, Kurowsky-E., Friedrich (Karl, Carl, Anton Bernhard Immanuel);Kurowski-Eichen, Friedrich;493.0
11584533X;Killy_7;Kurt, Kemal;Kurt, Kemal;672.0
1214229891;Killy_7;Kurtz, Rudolf;Kurtz, Rudolf;347.0
118725599;Killy_7;Kurz, Carl Heinz;Kurz, Carl Heinz;279.0
100816703;Killy_7;Kurz, Heinrich;Kurz, Heinrich;546.0
118778277;Killy_7;Kurz (bis 1848: Kurtz), Hermann,;Kurz, Hermann;1146.0
118862979;Killy_7;Kurz, Isolde (Maria Klara);Kurz, Isolde;675.0
118725602;Killy_7;Kurz, Joseph Felix Frhr. von, auch: Bernardon;Kurz, Joseph Felix von;596.0
122302877;Killy_7;Kurzeck, Peter;Kurzeck, Peter;337.0
119335050;Killy_7;Kurzmann, Andreas;Kurzmann, Andreas;665.0
119441896;Killy_7;Kusche, Lothar, auch: Felix Mantel;Kusche, Lothar;451.0
119052040;Killy_7;Kusenberg, Kurt, auch: Hans Ohl, Simplex;Kusenberg, Kurt;479.0
118723073;Killy_7;Kussmaul, Adolf, auch: Dr. Oribasius;Kussmaul, Adolf;480.0
119208482;Killy_7;Kusz, Fitzgerald, eigentl.: Rüdiger K.;Kusz, Fitzgerald;569.0
122693205;Killy_7;Kutsch, Axel;Kutsch, Axel;734.0
116631686;Killy_7;Kutzleb, Hjalmar, eigentl.: Hilmar Hermann K., auch: Horant;Kutzleb, Hjalmar;304.0
11872567X;Killy_7;Kyber, Manfred;Kyber, Manfred;484.0
130223883;Killy_7;Kyriander, eigentl.: Wolfgang Hermann;Kyriander;335.0
116634472;Killy_7;Kyser, Hans, auch: Bruno Franz;Kyser, Hans;415.0
102953652X;Killy_7;Laaber, Otto;Laaber, Otto;223.0
122353501;Killy_7;Laabs, Jochen;Laabs, Jochen;465.0
101204760;Killy_7;Laar, Clemens, Klemens, eigentl.: Eberhard Koebsell;Laar, Clemens;251.0
119115441;Killy_7;Lachmann, Hedwig;Lachmann, Hedwig;274.0
118568558;Killy_7;Lachmann, Karl, Carl (Konrad Friedrich Wilhelm);Lachmann, Karl;853.0
1117094405;Killy_7;Lachmann, Vera Regine;Lachmann, Vera;796.0
106242695;Killy_7;Lachmann, Volkmar;Lachmann, Volkmar;261.0
118842439;Killy_7;Lackner, Stephan, eigentl.: Ernst Morgenroth, auch: Ernst Gast;Lackner, Stephan;477.0
11664396X;Killy_7;Laederach, Jürg;Laederach, Jürg;534.0
116644230;Killy_7;Lämmle, August (Julius);Lämmle, August;392.0
118164643;Killy_7;Längle, Ulrike;Längle, Ulrike;566.0
1132240484;Killy_7;Laffert, Karl-August von;Laffert, Karl-August von;879.0
118725947;Killy_7;Lafontaine, August (Heinrich Julius), auch: Miltenberg, Selchow, Gustav Freier;Lafontaine, August;1091.0
118725971;Killy_7;Lagarde, Paul (Anton) de, eigentl.: P. Bötticher (bis 1854);Lagarde, Paul de;1039.0
106250965;Killy_7;Lahr, Helene, geb. Obermayer, eigentl.: H. Birti-Lavarone;Lahr, Helene;261.0
;Killy_7;;‘Lalebuch’;1142.0
100839061;Killy_7;Lambeck, Peter, Petrus Lambecius;Lambeck, Peter;767.0
118568876;Killy_7;Lambert, Johann Heinrich;Lambert, Johann Heinrich;572.0
123603668;Killy_7;Lambrecht, Christine;Lambrecht, Christine;392.0
119147513;Killy_7;Lambrecht, Nanny, eigentl.: Anna L., auch: Alca Ruth, Fanny von Venna;Lambrecht, Nanny;593.0
118640305;Killy_7;Pfaffe Lambrecht;Lambrecht, Pfaffe;1341.0
116653620;Killy_7;Lamey, August Wilhelm;Lamey, August Wilhelm;424.0
11913067X;Killy_7;Lampe, Friedo (Moritz Christian Friedrich);Lampe, Friedo;859.0
119343398;Killy_7;Lampe, Friedrich Adolph;Lampe, Friedrich Adolph;548.0
118778560;Killy_7;Lampel, Peter Martin, eigentl.: Joachim Friedrich Martin L.;Lampel, Peter Martin;561.0
10095135X;Killy_7;Lampert von Hersfeld;Lampert von Hersfeld;945.0
116665114;Killy_7;Lampl, Fritz;Lampl, Fritz;338.0
119512653;Killy_7;Lamprecht von Regensburg;Lamprecht von Regensburg;1159.0
128793457;Killy_7;Lamprecht, Helmut;Lamprecht, Helmut;277.0
121278735;Killy_7;Lamprecht, Jakob Friedrich;Lamprecht, Jakob Friedrich;463.0
118569015;Killy_7;Lamprecht, Karl (Gottlob);Lamprecht, Karl;683.0
104088907;Killy_7;Lamspring, auch: Lambspring, Lambsprink, Lambsprinck, Lampert Spring;Lamspring;902.0
118569023;Killy_7;Lamszus, Wilhelm, auch: Lucia Kahl, Paul Willis;Lamszus, Wilhelm;371.0
;Killy_7;;‘Lancelot’;2708.0
116669888;Killy_7;Land, Hans, eigentl.: Hugo Landsberger;Land, Hans;275.0
1243785993;Killy_7;Landau, Lola, eigentl.: Leonore Landau-Wegner;Landau, Lola;466.0
118569074;Killy_7;Landauer, Gustav;Landauer, Gustav;1160.0
120536331;Killy_7;Lander, Jeannette;Lander, Jeanette;582.0
116677406;Killy_7;Landgrebe, Erich;Landgrebe, Erich;369.0
118569147;Killy_7;Landois, Hermann Johann Theodor;Landois, Hermann Johann Theodor;393.0
116681691;Killy_7;Landsberger, Artur;Landsberger, Artur;405.0
115730559;Killy_7;Landshoff(-Yorck), Rut(h), eigentl.: Ruth Gräfin Yorck von Wartenburg;Landshoff-Yorck, Ruth;564.0
;Killy_7;;‘Landshuter Erbfolgekrieg’;938.0
116682868;Killy_7;Landsteiner, Karl (Borromäus), auch: Arthur Landerstein;Landsteiner, Karl;258.0
1053517866;Killy_7;"Lang, (Friedrich) Carl, Karl, auch: August Lindemann; Carl, Karl, August Hirschmann";Lang, Carl;527.0
1055497463;Killy_7;Lang, Franciscus (Andreas);Lang, Franciscus;909.0
118569244;Killy_7;Lang, Fritz;Lang, Fritz;711.0
122265505;Killy_7;Lang, Lange, Langius, Johannes;Lang, Johannes;687.0
128717467;Killy_7;Lang, Lange, Langius, Joseph;Lang, Joseph;360.0
118726285;Killy_7;Lang, Karl Heinrich Ritter von, auch: Michael Tobias Zaunschliefer;Lang, Karl Heinrich von;555.0
118569295;Killy_7;Lang, Roland;Lang, Roland;395.0
118726323;Killy_7;Lang, Siegfried;Lang, Siegfried;296.0
11872634X;Killy_7;Langbehn, (August) Julius, auch: Der Rembrandtdeutsche;Langbehn, Julius;856.0
118569317;Killy_7;Langbein, August Friedrich Ernst;Langbein, August Friedrich Ernst;834.0
129197629;Killy_7;Lange, Claudio;Lange, Claudio;432.0
118569333;Killy_7;Lange, Friedrich Albert;Lange, Friedrich Albert;484.0
1043181962;Killy_7;Lange, Hans Joachim;Lange, Hans Joachim;876.0
118726374;Killy_7;Lange, Hartmut;Lange, Hartmut;1434.0
1073503070;Killy_7;Lange, Helene;Lange, Helene;490.0
118569368;Killy_7;Lange, Horst;Lange, Horst;448.0
118569376;Killy_7;Lange, Joachim;Lange, Joachim;765.0
136285422;Killy_7;Lange, Langius, Johannes;Lange, Johann;321.0
119023784;Killy_7;Lange, Samuel Gotthold;Lange, Samuel Gotthold;1267.0
115583556;Killy_7;Lange-Müller, Katja;Lange-Müller, Katja;757.0
118726420;Killy_7;Langen, Albert;Langen, Albert;363.0
102157774;Killy_7;Langen, Rudolf von, Rudolphus Langius, Rolef van Langhen;Langen, Rudolf von;374.0
119520656;Killy_7;Langenbeck, Curt;Langenbeck, Curt;421.0
11973804X;Killy_7;Langenmantel, Eitelhans, Hans;Langenmantel, Eitelhans;668.0
100300359;Killy_7;Langenschwar(t)z, Max(imilian) (Leopold), eigentl.: Meyer Hoffmann, auch: Joachim Bimbler, Z. N. Charles(z)wang, Langenschwarz-Rubini, M. Longonegro, Jakob Zwangso(h)n, Karl Zwengsahn, Vun Aa'm, der schun lang schwarz is;Langenschwar(t)z, Max;643.0
116708263;Killy_7;Langer, Anton;Langer, Anton;317.0
116004622;Killy_7;Langer, Felix, auch: (Felix) Abranto;Langer, Felix;251.0
129317675;Killy_7;Langer, Rudolf;Langer, Rudolf;273.0
116721928;Killy_7;Langewiesche, Marianne, auch: M. Coubier, verh. Kuhbier;Langewiesche, Marianne;299.0
11856949X;Killy_7;Langgässer, Elisabeth;Langgässer, Elisabeth;2284.0
118569538;Killy_7;Langhoff, Wolfgang;Langhoff, Wolfgang;447.0
102369364;Killy_7;Langmann, Adelheid;Langmann, Adelheid;753.0
116728000;Killy_7;Langmann, Philipp;Langmann, Philipp;447.0
118569554;Killy_7;Langner, Ilse (Edith Helene), verh. Siebert;Langner, Ilse;702.0
106277901;Killy_7;Langner, Maria, geb. Pollitzer;Langner, Maria;215.0
11672949X;Killy_7;Lania, Leo, eigentl.: Lazar Herman;Lania, Leo;402.0
118569619;Killy_7;Lansburgh, Werner Neander, auch: Ferdinand Brisson, Peter Struwel;Lansburgh, Werner Neander;303.0
116731087;Killy_7;Lansius, Lans, Lanß, Lantz, Thomas;Lansius, Thomas;541.0
118569635;Killy_7;Lanz von Liebenfels, Jörg, eigentl.: Josef Adolf Lanz;Lanz von Liebenfels, Jörg;354.0
119282739;Killy_7;Lappe, Karl Gottlieb;Lappe, Karl Gottlieb;646.0
128824131;Killy_7;Lappert, Rolf;Lappert, Rolf;526.0
118569732;Killy_7;Larese, Dino;Larese, Dino;448.0
118569767;Killy_7;La Roche, (Maria) Sophie (seit 1775: von), geb. Gutermann;La Roche, Sophie von;1775.0
116000309;Killy_7;L'Arronge, Adolph, eigentl.: A. Aaron;L'Arronge, Adolph;603.0
118726617;Killy_7;Lasaulx, Ernst (Peter) von;Lasaulx, Ernst von;332.0
123682290;Killy_7;Laschen, Gregor;Laschen, Gregor;817.0
116748729;Killy_7;Lask, Berta, eigentl.: B. Jacobsohn-Lask, auch: Gerhard Wieland;Lask, Berta;516.0
11674913X;Killy_7;Lasker, Ignaz Julius, auch: Julius Sincerus;Lasker, Ignaz Julius;743.0
118569880;Killy_7;Lasker-Schüler, Else, eigentl.: Elisabeth;Lasker-Schüler, Else;2466.0
118569910;Killy_7;Lassalle, Lassal (bis 1846), Ferdinand;Lassalle, Ferdinand;1252.0
118778862;Killy_7;Laßberg, Joseph (Maria Christoph) Frhr. von, auch: Meister Sepp von Eppishusen;Laßberg, Joseph von;989.0
104247533;Killy_7;Lassenius, Johannes;Lassenius, Johannes;886.0
118569961;Killy_7;Laßwitz, (Carl Theodor Victor) Kurd, auch: L. Velatus;Laßwitz, Kurd;1079.0
118570064;Killy_7;Lattmann, Dieter;Lattmann, Dieter;487.0
120739755;Killy_7;Latzko, Andreas, eigentl.: Adolf Andor Latzkó;Latzko, Andreas;568.0
116865156;Killy_7;Lau, Fritz;Lau, Fritz;291.0
118570072;Killy_7;Lau, Theodor Ludwig;Lau, Theodor Ludwig;674.0
115619461;Killy_7;Laub, Gabriel;Laub, Gabriel;429.0
117606219;Killy_7;Laubanus, Lauban, Melchior;Laubanus, Melchior;326.0
118570080;Killy_7;Laube, Heinrich (Rudolf Constanz), auch: Alethophilos, Gustav von Plittersburg, A. H. Mühlbaum, Harry Green;Laube, Heinrich;1150.0
121656713;Killy_7;Laube, Horst;Laube, Horst;317.0
101482663;Killy_7;Laube, Samuel Gottlieb;Laube, Samuel Gottlieb;363.0
116865822;Killy_7;Lauber, Cécile;Lauber, Cécile;616.0
120313170;Killy_7;Lauber, Diebold, Diepold, bezeugt Mitte 15. Jh;Lauber, Diebold;590.0
116753099;Killy_7;Lauckner, Rolf, eigentl. Wilhelm Rudolf;Lauckner, Rolf;495.0
118773747;Killy_7;Laufenberg, Heinrich;Laufenberg, Heinrich;1400.0
133472752;Killy_7;Laufenberg, Walter;Laufenberg, Walter;429.0
116754184;Killy_7;Lauff, Joseph von (seit 1913);Lauff, Joseph von;465.0
106290916;Killy_7;Laufs, Carl;Laufs, Carl;327.0
118726692;Killy_7;Laukhard, Friedrich Christian (Henrich);Laukhard, Friedrich Christian;1236.0
1227735650;Killy_7;Laun, Friedrich, eigentl.: Friedrich August Schulze, auch: Claerobscuer, Helldunkel, Jeremias, Felix Wohlgemuth, Christian Heinrich Spieß;Laun, Friedrich;549.0
118726714;Killy_7;Lauremberg, Johannes, auch: Hans Willmsen L. Rost, Jeckel van Achtern, Daphnorinus;Lauremberg, Johann;928.0
100810977;Killy_7;Lauremberg, Peter;Lauremberg, Peter;550.0
118726765;Killy_7;Laurentius von Schnüffis, eigentl.: Johann Martin(i), Anagramm: Mirant, auch: Mirtill;Laurentius von Schnüffis;1273.0
;Killy_7;;‘Laurin’;1420.0
101241054;Killy_7;Lauson, Johann Friedrich;Lauson, Johann Friedrich;740.0
118570226;Killy_7;Lautensack, Heinrich;Lautensack, Heinrich;777.0
120634082;Killy_7;Lauterbach, Johann;Lauterbach, Johann;364.0
118570285;Killy_7;Lavant, Christine, eigentl.: C. Habernig, geb. Thonhauser;Lavant, Christine;1161.0
10218299X;Killy_7;Lavant, Rudolf, eigentl.: Richard Cramer;Lavant, Rudolf;309.0
118570293;Killy_7;Lavater, Johann Kaspar;Lavater, Johann Kaspar;1701.0
118570307;Killy_7;Lavater-Sloman, Mary;Lavater-Sloman, Mary;522.0
124373356;Killy_7;Laymann, Paul;Laymann, Paul;538.0
118570404;Killy_7;Lazar, Auguste, eigentl.: A. Wieghardt-Lazar, auch: Mary Macmillan;Lazar, Auguste;426.0
118726870;Killy_7;Lazius, Wolfgang Ritter von;Lazius, Wolfgang von;601.0
118570951;Killy_7;le Fort, Gertrud (Auguste Lina Elsbeth Mathilde Petrea), Freiin von, auch: Gerta von Stark, Petrea Vallerin;Le Fort, Gertrud von;1231.0
120849607;Killy_7;Lebert, Benjamin;Lebert, Benjamin;381.0
119524686;Killy_7;Lebert, Hans;Lebert, Hans;2881.0
116850310;Killy_7;Lebrun, Lebrün, Karl August;Lebrun, Karl August;234.0
116852038;Killy_7;Lederer, Joe (Josefine);Lederer, Joe;586.0
121579018;Killy_7;Ledig, Gert, eigentl.: Robert Gerhard L.;Ledig, Gert;1089.0
118570773;Killy_7;Ledóchowska, Maria Theresia, Gräfin, auch: Alexander Halka, Africanus;Ledóchowska, Maria Theresia, Gräfin;372.0
;Killy_7;;‘Legendare’;1454.0
124619983;Killy_7;Lehman, Lehmann, Christoph(orus), auch: Georg Christoph L.;Lehman, Christoph;498.0
118571095;Killy_7;Lehmann, Wilhelm;Lehmann, Wilhelm;1069.0
104268034;Killy_7;Lehms, Georg Christian, auch: Pallidor;Lehms, Georg Christian;587.0
118571133;Killy_7;Lehndorff, Hans Graf von;Lehndorff, Hans von;269.0
1055739408;Killy_7;Lehne, (Johann) Friedrich (Franz);Lehne, Friedrich;474.0
1089375891;Killy_7;Lehner, Peter;Lehner, Peter;572.0
115820388;Killy_7;Lehnert, Christian;Lehnert, Christian;344.0
119560526;Killy_7;Lehr, Thomas;Lehr, Thomas;774.0
118890298;Killy_7;Leib, Kilian;Leib, Kilian;439.0
118571249;Killy_7;Leibniz, Gottfried Wilhelm;Leibniz, Gottfried Wilhelm;4981.0
119340569;Killy_7;Leifhelm, Hans, auch: Hermann Brinckmeyer, Konrad Overstolz;Leifhelm, Hans;477.0
118571338;Killy_7;Leip, Hans;Leip, Hans;711.0
116884029;Killy_7;Leipziger, Leo(n), auch: Roland von Berlin;Leipziger, Leo;201.0
116884207;Killy_7;Leisegang, Dieter;Leisegang, Dieter;646.0
118727265;Killy_7;Leisentrit, Johann;Leisentrit, Johann;597.0
118779338;Killy_7;Leiser, Erwin;Leiser, Erwin;404.0
118571370;Killy_7;Leisewitz, Johann Anton;Leisewitz, Johann Anton;1345.0
12104355X;Killy_7;Leising, Richard;Leising, Richard;341.0
118571400;Killy_7;Leitgeb, Josef;Leitgeb, Josef;623.0
13153498X;Killy_7;Leitich, Ann Tizia, verh. von Korningen;Leitich, Ann Tizia;463.0
11192975X;Killy_7;Leitner, Karl Gottfried (Leopold) Ritter von;Leitner, Karl Gottfried von;303.0
118813641;Killy_7;Leitner, Maria;Leitner, Maria;508.0
11689069X;Killy_7;Leixner, Leixner-Grünberg, Otto von;Leixner, Otto von;296.0
12246673X;Killy_7;Lemm, Alfred, eigentl.: A. Lehmann;Lemm, Alfred;684.0
116897589;Killy_7;Lemmermayer, Fritz;Lemmermayer, Fritz;588.0
11857146X;Killy_7;Lemnius (Emporicus), Simon, auch: Lutius Pisaeus Iuvenalis, eigentl.: Lemm-Margadant;Lemnius, Simon;2457.0
118571508;Killy_7;Lenau, Nikolaus, eigentl.: Franz Niembsch, Edler von Strehlenau;Lenau, Nikolaus;1144.0
116900253;Killy_7;Lengerke, Cäsar von, auch: Serenus;Lengerke, Cäsar von;621.0
116910283;Killy_7;Lentner, Joseph Friedrich;Lentner, Joseph Friedrich;346.0
120236346;Killy_7;Lentz, Georg;Lentz, Georg;255.0
118936123;Killy_7;Lentz, Michael;Lentz, Michael;1011.0
116915188;Killy_7;Lenz, Carl Gotthold;Lenz, Carl Gotthold;352.0
118571648;Killy_7;Lenz, Hermann;Lenz, Hermann;1794.0
118571656;Killy_7;Lenz, Jakob Michael Reinhold;Lenz, Jakob Michael Reinhold;2404.0
116916796;Killy_7;Lenz, Leo, eigentl.: Josef Rudolf Leo Lenz-Schwanzara;Lenz, Leo;231.0
119422921;Killy_7;Lenz, Ludwig Friedrich;Lenz, Ludwig Friedrich;213.0
118571680;Killy_7;Lenz, Siegfried;Lenz, Siegfried;3218.0
106661797X;Killy_7;Leo, Heinrich;Leo, Heinrich;480.0
100369235;Killy_7;Leon, Gottlieb;Leon, Gottlieb von;842.0
116919329;Killy_7;Leonhard, Kurt;Leonhard, Kurt;308.0
118727559;Killy_7;Leonhard, Rudolf, auch: Robert Lanzer;Leonhard, Rudolf;752.0
116919825;Killy_7;Leonhardt, Rudolf Walter;Leonhardt, Rudolf Walter;327.0
116184833;Killy_7;Leonhardt-Lyser, Caroline, auch: C. Pierson, R. Edmund Hahn;Leonhardt-Lyser, Caroline;543.0
102828725;Killy_7;Leopold von Wien;Leopold von Wien;601.0
116942932;Killy_7;Leowitz, Leovitius, Cyprian, Cyprianus;Leowitz, Cyprian;704.0
118998447;Killy_7;Lepel, Bernhard von;Lepel, Bernhard von;566.0
135826616;Killy_7;Lepp, Adolf;Lepp, Adolf;329.0
116945052;Killy_7;Leppa, Karl Franz;Leppa, Karl Franz;235.0
118571893;Killy_7;Leppin, Paul;Leppin, Paul;661.0
118727699;Killy_7;Lepsius, (Karl) Richard;Lepsius, Richard;289.0
116946245;Killy_7;Lerbs, Karl (Johann Friedrich);Lerbs, Karl;283.0
118571990;Killy_7;Lernet-Holenia (seit 1920), Alexander, eigentl.: A. Lernet, auch: Clemens Neydisser, G. T. Dampierre;Lernet-Holenia, Alexander;1743.0
116947624;Killy_7;Lerperger, Emil, auch: Aemilian L.;Lerperger, Emil;221.0
118572024;Killy_7;Lersch, Heinrich;Lersch, Heinrich;565.0
1011184621;Killy_7;Lesch, Albrecht;Lesch, Albrecht;444.0
137833326;Killy_7;Lessen, Ludwig, eigentl.: Louis Salomon;Lessen, Ludwig;400.0
118572121;Killy_7;Lessing, Gotthold Ephraim;Lessing, Gotthold Ephraim;6080.0
116950390;Killy_7;Lessing, Karl Gotthelf;Lessing, Karl Gotthelf;407.0
11872780X;Killy_7;Lessing, Theodor;Lessing, Theodor;664.0
11695082X;Killy_7;Leßmann, Daniel;Leßmann, Daniel;407.0
116956127;Killy_7;Lettau, Reinhard;Lettau, Reinhard;1041.0
118572172;Killy_7;Leuchsenring, Franz (Michael), auch: F. Lizern, Liserin, Leisring, Leysering;Leuchsenring, Franz;602.0
122113357;Killy_7;Leucht, Leuchtius, Valentin, auch: Theodorus Cycneus, Cygnaeus;Leucht, Valentin;675.0
100188826;Killy_7;Leunclavius, Johannes, latinisiert aus: J. Lewenklaw, Löwenklau u. a. (zur Namensvielfalt s. Fögen 1994, zur sprachgeografischen Herleitung des Namens aus »Loevelingloh« s. Babinger 1919 u. a.), auch: J. Amelsburnus;Leunclavius, Johannes;1779.0
119522519;Killy_7;Leupold, Dagmar;Leupold, Dagmar;673.0
119418673;Killy_7;Leutelt, Gustav;Leutelt, Gustav;324.0
118825054;Killy_7;Leutenegger, Gertrud;Leutenegger, Gertrud;651.0
101244908;Killy_7;Leuthold von Seven;Leuthold von Seven;470.0
118727869;Killy_7;Leuthold, Heinrich;Leuthold, Heinrich;717.0
116962291;Killy_7;Levezow, (Jakob Andreas) Konrad;Levezow, Konrad;332.0
11868194X;Killy_7;Levita, Elias, auch: Elijah Bachur (Boher) Levita, Elijah ben Ascher ha-Levi, Elijah Levi ben Ascher Aschkenasi (Sohn des Ascher, gen. der Deutsche), Beiname: Tishbi;Levita, Elias;1164.0
116965614;Killy_7;Levitschnigg, Heinrich von, Ritter von Glomberg;Levitschnigg, Heinrich von;729.0
119164035;Killy_7;Lewald, (Johann Karl) August, auch: Kurt Waller, Hans Kindermann, Tobias Sonnabend;Lewald, August;633.0
118572393;Killy_7;Lewald, Fanny, auch: Iduna Gräfin H... H...;Lewald, Fanny;838.0
120036231;Killy_7;Lewin, Waldtraut;Lewin, Waldtraut;482.0
120360721;Killy_7;Lewitscharoff, Sibylle;Lewitscharoff, Sibylle;461.0
;Killy_7;;‘Lex Salica’;574.0
119014874;Killy_7;Lexis, Wilhelm;Lexis, Wilhelm;295.0
119528576;Killy_7;Leybold, Hans;Leybold, Hans;396.0
124644082;Killy_7;Leybrand, Hanna;Leybrand, Hanna;454.0
100510140;Killy_7;Leyding, Johann Dietrich;Leyding, Johann Dietrich;382.0
118728024;Killy_7;Leyen, Friedrich von der;Leyen, Friedrich von der;643.0
116980176;Killy_7;Lhotzky, Heinrich;Lhotzky, Heinrich;382.0
118966634;Killy_7;Li, Lee, Mirok, eigentl. I Uigyeong;Li, Mirok;428.0
119522403;Killy_7;Libavius, Libau, Andreas, auch: Basilius de Varna;Libavius, Andreas;1153.0
118572601;Killy_7;Lichnowsky, Mechtilde Fürstin von, geb. Gräfin von und zu Arco-Zinneberg;Lichnowsky, Mechtilde Fürstin von;612.0
118572628;Killy_7;Lichtenberg, Georg Christoph;Lichtenberg, Georg Christoph;2408.0
104247843;Killy_7;Lichtenberger, Johannes, eigentl.: J. Grümbach, Grunbach, Grunenbach;Lichtenberger, Johannes;746.0
118832891;Killy_7;Lichtenstein, Alfred;Lichtenstein, Alfred;745.0
100190014;Killy_7;Lichtenstein, Hinrich;Lichtenstein, Hinrich;244.0
;Killy_7;;‘Lichtenthaler Marienklage’;493.0
118572652;Killy_7;Lichtwark, Alfred;Lichtwark, Alfred;834.0
118779893;Killy_7;Lichtwer, Magnus Gottfried;Lichtwer, Magnus Gottfried;1165.0
129694142;Killy_7;Lieberkühn, Christian Gottlieb;Lieberkühn, Christian Gottlieb;492.0
;Killy_7;;‘Liebesabenteuer in Konstanz’;413.0
116996714;Killy_7;Liebeskind, August Jacob;Liebeskind, August Jacob;376.0
100804195;Killy_7;Liebeskind, Margareta (Meta) Sophia Dorothea, geb. Wedekind, gesch. Forkel;Liebeskind, Margareta Sophia;570.0
1033724394;Killy_7;Liebhaber, Amalie L(o)uise (Henriette) von, auch: Amalie Louise;Liebhaber, Amalie L(o)uise von;348.0
118572733;Killy_7;Liebhard, Franz, eigentl.: Róbert Reiter, auch: Johann Wanderer;Liebhard, Franz;441.0
118572741;Killy_7;Liebig, (Johann) Justus von (seit 1845);Liebig, Justus von;573.0
11857275X;Killy_7;Liebknecht, Karl (Paul Friedrich August);Liebknecht, Karl;1145.0
118572768;Killy_7;Liebknecht, Wilhelm (Philipp Martin Christian Ludwig);Liebknecht, Wilhelm;722.0
115643486;Killy_7;Liebmann, Irina;Liebmann, Irina;676.0
1056670991;Killy_7;Lienert, Meinrad;Lienert, Meinrad;866.0
11877994X;Killy_7;Lienhard, Friedrich;Lienhard, Friedrich;1140.0
130228079;Killy_7;Lienhard, Hermann;Lienhard, Hermann;278.0
119368099;Killy_7;Liepman, Heinz, eigentl.: H. Liepmann, auch: Jens C. Nielsen, Jan Mangels Prigge;Liepmann, Heinz;812.0
129795690;Killy_7;Lietz, Hermann;Lietz, Hermann;389.0
;Killy_7;;‘Die Lilie’;450.0
118572954;Killy_7;Liliencron, Detlev von, eigentl.: Friedrich Adolph Axel Frhr. von L.;Liliencron, Detlev von;2928.0
118728245;Killy_7;Liliencron, Rochus (Wilhelm Traugott Heinrich Ferdinand) von;Liliencron, Rochus von;455.0
118993682;Killy_7;Lilienfein, Heinrich;Lilienfein, Heinrich;538.0
14005832X;Killy_7;Schenk von Limburg;Schenk von Limburg;543.0
12845153X;Killy_7;Limburger, Martin;Limburger, Martin;520.0
118728326;Killy_7;Limnaeus, Johannes, ursprünglich: Wirn (= Weiher);Limnaeus, Johannes;1084.0
107792397;Killy_7;Limpert, Richard;Limpert, Richard;303.0
104051663;Killy_7;Linck, Hieronymus;Linck, Hieronymus;361.0
118573063;Killy_7;Linck, Wenzeslaus;Linck, Wenzeslaus;922.0
118198157;Killy_7;Lind, Hera, eigentl.: Herlind Wartenberg;Lind, Hera;679.0
118728350;Killy_7;Lind, Jakov, eigentl.: Heinz J. Landwirth;Lind, Jakov;847.0
118780034;Killy_7;Lindau, Paul;Lindau, Paul;694.0
1053452845;Killy_7;Lindau, Rudolf (seit 1875: von L.);Lindau, Rudolf;364.0
120790009;Killy_7;Lindau, Wilhelm Adolf, auch: Junius Lätus, Rudolf Wald, Josef Aldoni;Lindau, Wilhelm Adolf;372.0
100191290;Killy_7;Lindemayr, Maurus, eigentl.: Kajetan Benedikt Maximilian L.;Lindemayr, Maurus;469.0
