GND,author,title,year,state,ID_orig
120618869,Levoy,Ein Schatten wie ein Leopard,1981,Sachsen-Anhalt,2147
118572628,Lichtenberg,Sudelbücher,1800,Sachsen-Anhalt,2330
118573217,Lindgren,Die Brüder Löwenherz,1973,Sachsen-Anhalt,2119
118573217,Lindgren,Ronja Räubertochter,1982,Sachsen-Anhalt,2118
11857390X,Loest,Es geht seinen Gang oder Mühen in unserer Ebene,1978,Sachsen-Anhalt,2331
11857390X,Loest,Nikolaikirche,1995,Sachsen-Anhalt,2332
118583107,Mörike,Mozart auf der Reise nach Prag,1855,Sachsen-Anhalt,2341
119053071,Müller,Atemschaukel,2009,Sachsen-Anhalt,2344
118584944,Müller,Das Eiserne Kreuz,1956,Sachsen-Anhalt,2343
119053071,Müller,Der Fuchs war damals schon der Jäger,1992,Sachsen-Anhalt,2345
118584944,Müller,Die Hamletmaschine,1979,Sachsen-Anhalt,2437
118584944,Müller,Germania Tod in Berlin,1956,Sachsen-Anhalt,2436
119053071,Müller,Niederungen,1982,Sachsen-Anhalt,2346
119208466,Maar,Lippels Traum,1984,Sachsen-Anhalt,2104
118577166,Mann,Bekenntnisse des Hochstaplers Felix Krull,1922,Sachsen-Anhalt,2335
118577166,Mann,Buddenbrooks,1901,Sachsen-Anhalt,2336
118577166,Mann,Der Erwählte,1951,Sachsen-Anhalt,2339
118577166,Mann,Der Tod in Venedig,1912,Sachsen-Anhalt,2338
118577166,Mann,Mario und der Zauberer,1930,Sachsen-Anhalt,2188
118577158,Mann,Mephisto. Roman einer Karriere,1936,Sachsen-Anhalt,2334
118577131,Mann,Professor Unrat,1905,Sachsen-Anhalt,2333
118577166,Mann,Tonio Kröger,1903,Sachsen-Anhalt,2187
118577166,Mann,Tristan,1903,Sachsen-Anhalt,2337
118842269,Maron,Flugasche,1981,Sachsen-Anhalt,2340
118782797,Mechtel,Cold Turkey,1992,Sachsen-Anhalt,2137
118582496,Miller,Tod eines Handlungsreisenden,1949,Sachsen-Anhalt,2455
118584162,Moritz,Anton Reiser,1785,Sachsen-Anhalt,2342
132029006,Morrison,Menschenkind,1987,Sachsen-Anhalt,2456
118585916,Musil,Der Mann ohne Eigenschaften,1930,Sachsen-Anhalt,2348
118585916,Musil,Die Verwirrungen des Zöglings Törleß,1906,Sachsen-Anhalt,2347
118053418,Mwangi,Kariuki und sein weißer Freund,1991,Sachsen-Anhalt,2120
118811738,Nöstlinger,Konrad oder das Kind aus der Konservenbüchse,1975,Sachsen-Anhalt,2106
118811738,Nöstlinger,Wir pfeifen auf den Gurkenkönig,1972,Sachsen-Anhalt,2105
119282437,Nadolny,Die Entdeckung der Langsamkeit,1983,Sachsen-Anhalt,2349
118588893,Novalis,Heinrich von Ofterdingen,1802,Sachsen-Anhalt,2350
118589334,O'Dell,Insel der blauen Delphine,1962,Sachsen-Anhalt,2121
118590359,Orwell,1984,1949,Sachsen-Anhalt,2457
118842706,Pausewang,Die Wolke,1987,Sachsen-Anhalt,2138
120578069,Pehnt,Insel 34,2003,Sachsen-Anhalt,2351
118595024,Plenzdorf,Die neuen Leiden des jungen W.,1972,Sachsen-Anhalt,2189
118595024,Plenzdorf,Kein runter kein fern,1984,Sachsen-Anhalt,2353
118595024,Plenzdorf,Legende vom Glück ohne Ende,1979,Sachsen-Anhalt,2352
118595024,Plenzdorf,Vater Mutter Mörderkind,1993,Sachsen-Anhalt,2438
124804489,Poznanski,Erebos,2010,Sachsen-Anhalt,2139
118596438,Preußler,Krabat,1971,Sachsen-Anhalt,2107
118597442,Raabe,Die schwarze Galeere,1861,Sachsen-Anhalt,2190
118744070,Reimann,Ankunft im Alltag,1961,Sachsen-Anhalt,2354
118744070,Reimann,Franziska Linkerhand,1974,Sachsen-Anhalt,2355
118599631,Remarque,Im Westen nichts Neues,1928,Sachsen-Anhalt,2191
118880993,Rhue,"Die Welle. Bericht über einen Unterrichtsversuch, der zu weit ging.",1984,Sachsen-Anhalt,2221
12276076X,Richter,Damals war es Friedrich,1961,Sachsen-Anhalt,2108
118601024,Rilke,Die Aufzeichnungen des Malte Laurids Brigge,1910,Sachsen-Anhalt,2357
118601024,Rilke,Die Weise von Liebe und Tod des Cornets Christoph Rilke,1906,Sachsen-Anhalt,2356
131422693,Riordan,Percy Jackson - Diebe im Olymp,2006,Sachsen-Anhalt,2122
118928511,Rosenlöcher,Die Wiederentdeckung des Gehens beim Wandern. Harzreise,1991,Sachsen-Anhalt,2358
118928511,Rosenlöcher,Ostgezeter. Beiträge zur Schimpfkultur,1997,Sachsen-Anhalt,2359
118603140,Roth,Das falsche Gewicht,1937,Sachsen-Anhalt,2360
118603140,Roth,Die Kapuzinergruft,1938,Sachsen-Anhalt,2362
118603140,Roth,Hiob,1930,Sachsen-Anhalt,2363
118603140,Roth,Radetzkymarsch,1848,Sachsen-Anhalt,2361
122340469,Rowling,Harry Potter und der Feuerkelch,2000,Sachsen-Anhalt,2149
122340469,Rowling,Harry Potter und der Orden des Phönix,2003,Sachsen-Anhalt,2150
122340469,Rowling,Harry Potter und der Stein der Weisen,1998,Sachsen-Anhalt,2123
124765602,Ruebenstrunk,Arthur und die vergessenen Bücher,2009,Sachsen-Anhalt,2109
142549940,Ruge,In Zeiten des abnehmenden Lichts,2011,Sachsen-Anhalt,2364
124846491,Rusch,Meine freie deutsche Jugend,2003,Sachsen-Anhalt,2192
118885006,Süskind,Das Parfum,1985,Sachsen-Anhalt,2382
123090156,Sachar,Löcher. Die Geheimnisse von Green Lake,2000,Sachsen-Anhalt,2151
118605054,Salinger,Der Fänger im Roggen,1954,Sachsen-Anhalt,2458
118607626,Schiller,Die Jungfrau von Orleans,1801,Sachsen-Anhalt,2442
118607626,Schiller,Die Räuber,1781,Sachsen-Anhalt,2212
118607626,Schiller,Die Verschwörung des Fiesco zu Genua,1783,Sachsen-Anhalt,2439
118607626,Schiller,Kabale und Liebe,1784,Sachsen-Anhalt,2211
118607626,Schiller,Maria Stuart,1800,Sachsen-Anhalt,2440
118607626,Schiller,Wallenstein,1798,Sachsen-Anhalt,2441
118607626,Schiller,Wilhelm Tell,1804,Sachsen-Anhalt,2213
115673784,Schlink,Der Vorleser,1995,Sachsen-Anhalt,2365
119279487,Schneider,Die Luftgängerin,1998,Sachsen-Anhalt,2367
119279487,Schneider,Schlafes Bruder,1992,Sachsen-Anhalt,2366
118609807,Schnitzler,Leutnant Gustl,1900,Sachsen-Anhalt,2368
118609807,Schnitzler,Spiel im Morgengrauen,1927,Sachsen-Anhalt,2369
123263034,Schoch,Mit der Geschwindigkeit des Sommers,2009,Sachsen-Anhalt,2370
123417171,Schreiber,Die Container-Füchse,2009,Sachsen-Anhalt,2110
120918552,Schubert,Blickwinkel,1984,Sachsen-Anhalt,2371
120918552,Schubert,Lauter Leben,1975,Sachsen-Anhalt,2372
120526107,Schulze,Adam und Evelyn,2008,Sachsen-Anhalt,2373
132080362,Scott,Der unsterbliche Alchemyst (In: Die Geheimnisse des Nicholas Flamel),2008,Sachsen-Anhalt,2124
118612743,Seghers,Das siebte Kreuz,1939,Sachsen-Anhalt,2374
118612743,Seghers,Der Ausflug der toten Mädchen,1946,Sachsen-Anhalt,2375
118613723,Shakespeare,Ein Sommernachtstraum,1598,Sachsen-Anhalt,2459
118613723,Shakespeare,Hamlet,1603,Sachsen-Anhalt,2460
118613723,Shakespeare,Macbeth,1611,Sachsen-Anhalt,2461
118613723,Shakespeare,Romeo und Julia,1597,Sachsen-Anhalt,2214
118642375,Shaw,Die heilige Johanna,1924,Sachsen-Anhalt,2462
1025918118,Sleator,Das Haus der Treppen,1974,Sachsen-Anhalt,2152
118615688,Sophokles,Antigone,-442,Sachsen-Anhalt,2464
118615688,Sophokles,König Ödipus,-429,Sachsen-Anhalt,2463
115640290,Sparschuh,Der Zimmerspringbrunnen,1995,Sachsen-Anhalt,2376
119151839,Sperr,Stumm vor Glück,2005,Sachsen-Anhalt,2377
121221229,Spinelli,Crash - Das Leben ist Football,2003,Sachsen-Anhalt,2125
120448289,Spinnen,Langer Samstag,1995,Sachsen-Anhalt,2193
120821044,Stamm,Blitzeis,1999,Sachsen-Anhalt,2194
120570874,Stein,Replay,2012,Sachsen-Anhalt,2378
118617338,Steinbeck,Der rote Pony,1933,Sachsen-Anhalt,2153
118150693,Steinhöfel,"Rico, Oskar und die Tieferschatten",2008,Sachsen-Anhalt,2111
118150693,Steinhöfel,Trügerische Stille,1993,Sachsen-Anhalt,2140
118618725,Storm,Der Schimmelreiter,1888,Sachsen-Anhalt,2195
118618725,Storm,Hans und Heinz Kirch,1883,Sachsen-Anhalt,2379
118619314,Strindberg,Fräulein Julie,1888,Sachsen-Anhalt,2465
118755978,Strittmatter,Schulzenhofer Kramkalender,1966,Sachsen-Anhalt,2381
119380870,Tekinay,Die Deutschprüfung,1989,Sachsen-Anhalt,2196
124158919,Teller,Nicht. Was im Leben wichtig ist,2000,Sachsen-Anhalt,2197
122397061,Tellkamp,Der Turm,2008,Sachsen-Anhalt,2383
126928460,ter Haar,Behalt das Leben lieb,1973,Sachsen-Anhalt,2117
12989432X,Tieck,Der blonde Eckbert,1797,Sachsen-Anhalt,2384
12989432X,Tieck,Des Lebens Überfluss,1839,Sachsen-Anhalt,2385
118839276,Timm,Am Beispiel meines Bruders,2003,Sachsen-Anhalt,2199
118839276,Timm,Der Schatz auf Pagensand,1995,Sachsen-Anhalt,2112
118839276,Timm,Die Entdeckung der Currywurst,1993,Sachsen-Anhalt,2198
118839276,Timm,Rennschwein Rudi Rüssel,1989,Sachsen-Anhalt,2113
118623362,Torberg,Der Schüler Gerber,1930,Sachsen-Anhalt,2386
118638289,Tschechow,Der Kirschgarten,1904,Sachsen-Anhalt,2466
115698027,Vanderbeke,Das Muschelessen,1990,Sachsen-Anhalt,2387
118546228,von Aue,Der arme Heinrich,1190,Sachsen-Anhalt,2224
118546228,von Aue,Gregorius,1186,Sachsen-Anhalt,2225
118520040,von Chamisso,Peter Schlemihls wundersame Geschichte,1814,Sachsen-Anhalt,2241
118542818,von der Grün,Vorstadtkrokodile,1976,Sachsen-Anhalt,2096
118527533,von Droste-Hülshoff,Die Judenbuche,1842,Sachsen-Anhalt,2165
118529390,von Eichendorff,Aus dem Leben eines Taugenichts,1826,Sachsen-Anhalt,2169
118529390,von Eichendorff,Das Marmorbild,1819,Sachsen-Anhalt,2245
118634933,von Eschenbach,Parzival,1200,Sachsen-Anhalt,2247
118540238,von Goethe,Die Leiden des jungen Werthers,1774,Sachsen-Anhalt,2262
118540238,von Goethe,Egmont,1788,Sachsen-Anhalt,2420
118540238,von Goethe,Faust I,1808,Sachsen-Anhalt,2418
118540238,von Goethe,Faust II,1832,Sachsen-Anhalt,2418
118540238,von Goethe,Iphigenie auf Tauris,1787,Sachsen-Anhalt,2419
118553739,von Horváth,Geschichten aus dem Wiener Wald,1931,Sachsen-Anhalt,2430
118553739,von Horváth,Jugend ohne Gott,1937,Sachsen-Anhalt,2303
118563076,von Kleist,Der zerbrochene Krug,1808,Sachsen-Anhalt,2182
118563076,von Kleist,Die Marquise von O.,1808,Sachsen-Anhalt,2318
118563076,von Kleist,Michael Kohlhaas,1810,Sachsen-Anhalt,2181
