GND,Lovelybooks_Status,Lovelybooks_Autor,Lovelybooks_Stars,Lovelybooks_Bewertungen,Lovelybooks_Bibliotheken,Lovelybooks_Merkzettel,Lovelybooks_aktuell_gelesen,Lovelybooks_gefolgt,GND_Autor
https://d-nb.info/gnd/143461702,page_found,Johannes Baader,,,,,,,"Baader, Johannes"
https://d-nb.info/gnd/116019891,page_found,Julius Bab,,,,,,,"Bab, Julius"
https://d-nb.info/gnd/120841916,page_found,Antje Babendererde,4.2,3598.0,2647.0,434.0,53.0,122.0,"Babendererde, Antje"
https://d-nb.info/gnd/102558701,page_not_found,,,,,,,,"Babiloth, Meister"
https://d-nb.info/gnd/118988107,page_not_found,,,,,,,,"Babo, Joseph Marius von"
https://d-nb.info/gnd/101243715,page_not_found,,,,,,,,"Babst, Diederich Georg"
https://d-nb.info/gnd/118505505,page_not_found,,,,,,,,"Bach, Carl Philipp Emanuel"
https://d-nb.info/gnd/116023015,page_not_found,,,,,,,,"Bach, Ernst"
https://d-nb.info/gnd/11850553X,page_found,Johann Sebastian Bach,5.0,1.0,,,1.0,,"Bach, Johann Sebastian"
https://d-nb.info/gnd/12493272X,page_found,Tamara Bach,3.7,244.0,324.0,38.0,1.0,3.0,"Bach, Tamara"
https://d-nb.info/gnd/116026146,page_not_found,,,,,,,,"Bacherer, Gustav"
https://d-nb.info/gnd/118505602,page_found,Ingeborg Bachmann,4.2,312.0,450.0,25.0,12.0,10.0,"Bachmann, Ingeborg"
https://d-nb.info/gnd/100013945,page_not_found,,,,,,,,"Bachmann, Paul"
https://d-nb.info/gnd/118505645,page_found,Johann Jakob Bachofen,3.0,1.0,,,,,"Bachofen, Johann Jakob"
https://d-nb.info/gnd/118505653,page_not_found,,,,,,,,"Bachtin, Michail Michajlovič"
https://d-nb.info/gnd/120068281,page_found,Ingrid Bachér,4.7,3.0,,,,,"Bachér, Ingrid"
https://d-nb.info/gnd/118646230,page_not_found,,,,,,,,"Bacmeister, Ernst"
https://d-nb.info/gnd/118505696,page_found,Francis Bacon,3.5,17.0,40.0,3.0,1.0,,"Bacon, Francis"
https://d-nb.info/gnd/104275197,page_not_found,,,,,,,,"Baczko, Ludwig von"
https://d-nb.info/gnd/134319249,page_found,Josef Bader,3.0,1.0,,,,,"Bader, Josef"
https://d-nb.info/gnd/119368218,page_not_found,,,,,,,,"Badt, Bertha"
https://d-nb.info/gnd/118505777,page_not_found,,,,,,,,"Baeck, Leo"
https://d-nb.info/gnd/116033290,page_found,Karl Baedeker,4.0,1.0,,,1.0,,"Baedeker, Karl"
https://d-nb.info/gnd/118505904,page_found,Jens Baggesen,,,,,,,"Baggesen, Jens"
https://d-nb.info/gnd/1324565837,page_not_found,,,,,,,,"Bah, Ibrahim"
https://d-nb.info/gnd/118505955,page_found,Hermann Bahr,3.8,5.0,16.0,1.0,,,"Bahr, Hermann"
https://d-nb.info/gnd/11850598X,page_not_found,,,,,,,,"Bahrdt, Carl Friedrich"
https://d-nb.info/gnd/12240145X,page_found,Lothar Baier,4.2,37.0,56.0,3.0,,,"Baier, Lothar"
https://d-nb.info/gnd/120580217,page_found,Helmut Baierl,5.0,2.0,,,,,"Baierl, Helmut"
https://d-nb.info/gnd/100422004,page_not_found,,,,,,,,"Baldamus, Max Karl"
https://d-nb.info/gnd/118506137,page_not_found,,,,,,,,"Balde, Jakob"
https://d-nb.info/gnd/118829548,page_not_found,,,,,,,,"Baldemann, Otto"
https://d-nb.info/gnd/117765430,page_not_found,,,,,,,,"Baldovius, Samuel"
https://d-nb.info/gnd/119317443,page_found,Theodor Balk,3.0,1.0,,,1.0,,"Balk, Theodor"
https://d-nb.info/gnd/118506234,page_found,Hugo Ball,4.2,17.0,28.0,2.0,,,"Ball, Hugo"
https://d-nb.info/gnd/11776552X,page_found,Kurt Herwarth Ball,4.0,1.0,,,,,"Ball, Kurt Herwarth"
https://d-nb.info/gnd/118665855,page_not_found,,,,,,,,"Ball-Hennings, Emmy"
https://d-nb.info/gnd/131654314,page_not_found,,,,,,,,"Balticus, Martinus"
https://d-nb.info/gnd/118652230,page_found,Hans Baluschek,4.4,58.0,97.0,5.0,1.0,,"Baluschek, Hans"
https://d-nb.info/gnd/118506358,page_found,Honoré de Balzac,3.9,500.0,625.0,60.0,20.0,4.0,"Balzac, Honoré de"
https://d-nb.info/gnd/104672765,page_not_found,,,,,,,,"Balzli, Ernst"
https://d-nb.info/gnd/118506366,page_found,Peter Bamm,3.8,23.0,34.0,1.0,3.0,,"Bamm, Peter"
https://d-nb.info/gnd/116048174,page_not_found,,,,,,,,"Bandemer, Susanne von"
https://d-nb.info/gnd/122526465,page_not_found,,,,,,,,"Bapst, Michael"
https://d-nb.info/gnd/100020739,page_not_found,,,,,,,,"Bar, Georg Ludwig von"
https://d-nb.info/gnd/115743030,page_found,Alessandro Baricco,4.1,899.0,910.0,66.0,8.0,15.0,"Baricco, Alessandro"
https://d-nb.info/gnd/118506617,page_found,Ernst Barlach,4.0,5.0,17.0,,,,"Barlach, Ernst"
https://d-nb.info/gnd/107726122,page_found,Hans Dieter Baroth,2.2,5.0,10.0,,,,"Baroth, Hans Dieter"
https://d-nb.info/gnd/118652702,page_found,Adolf Bartels,,,,,,,"Bartels, Adolf"
https://d-nb.info/gnd/118657380,page_not_found,,,,,,,,"Barth, Caspar von"
https://d-nb.info/gnd/1157769349,page_not_found,,,,,,,,"Barth, Christian Gottlob"
https://d-nb.info/gnd/1165618893,page_found,Emil Barth,,,,,,,"Barth, Emil"
https://d-nb.info/gnd/1089847173,page_found,Heinrich Barth,,,,,,,"Barth, Heinrich"
https://d-nb.info/gnd/118506803,page_found,Karl Barth,3.7,3.0,,1.0,,,"Barth, Karl"
https://d-nb.info/gnd/124597866,page_found,Michael Barth,4.6,150.0,99.0,22.0,2.0,8.0,"Barth, Michael"
https://d-nb.info/gnd/120262592,page_found,Peter Barth,4.0,1.0,,,,,"Barth, Peter"
https://d-nb.info/gnd/1095775561,page_not_found,,,,,,,,"Barthel, Kurt"
https://d-nb.info/gnd/11865280X,page_not_found,,,,,,,,"Barthel, Ludwig Friedrich"
https://d-nb.info/gnd/118652818,page_found,Max Barthel,3.0,1.0,,,,,"Barthel, Max"
https://d-nb.info/gnd/118506862,page_found,Roland Barthes,4.0,108.0,126.0,13.0,7.0,1.0,"Barthes, Roland"
https://d-nb.info/gnd/116075309,page_not_found,,,,,,,,"Bartock, Willy"
https://d-nb.info/gnd/118829424,page_not_found,,,,,,,,"Bartolini, Riccardo"
https://d-nb.info/gnd/12172266X,page_found,Kurt Bartsch,3.9,15.0,29.0,,,1.0,"Bartsch, Kurt"
https://d-nb.info/gnd/118652931,page_not_found,,,,,,,,"Bartsch, Rudolf Hans"
https://d-nb.info/gnd/134242920,page_not_found,,,,,,,,"Bartus, Jutta"
https://d-nb.info/gnd/117767778,page_found,Helmut Bartuschek,,,,,,,"Bartuschek, Helmut"
https://d-nb.info/gnd/130422967,page_not_found,,,,,,,,"Barzaeus, Johannes"
https://d-nb.info/gnd/118653377,page_not_found,,,,,,,,"Basedow, Johann Bernhard"
https://d-nb.info/gnd/116076747,page_found,Otto Basil,3.7,14.0,33.0,5.0,1.0,,"Basil, Otto"
https://d-nb.info/gnd/118507036,page_not_found,,,,,,,,"Basilius, Valentinus"
https://d-nb.info/gnd/117750794,page_found,Gerdt von Bassewitz,4.3,193.0,261.0,11.0,1.0,4.0,"Bassewitz, Gerdt von"
https://d-nb.info/gnd/110792157,page_found,Reinhold Batberger,3.5,2.0,,,1.0,,"Batberger, Reinhold"
https://d-nb.info/gnd/119466848,page_not_found,,,,,,,,"Batsányi, Gabriele"
https://d-nb.info/gnd/119434512,page_not_found,,,,,,,,"Batsányi, János"
https://d-nb.info/gnd/118507184,page_found,Charles Baudelaire,4.2,299.0,646.0,80.0,28.0,5.0,"Baudelaire, Charles"
https://d-nb.info/gnd/118507206,page_not_found,,,,,,,,"Baudissin, Wolf Heinrich von"
https://d-nb.info/gnd/141349123,page_not_found,,,,,,,,"Bauer, Bruno"
https://d-nb.info/gnd/115741682,page_found,Christoph Bauer,4.2,11.0,16.0,,1.0,,"Bauer, Christoph"
https://d-nb.info/gnd/118507303,page_found,Josef Martin Bauer,4.1,59.0,118.0,2.0,3.0,,"Bauer, Josef Martin"
https://d-nb.info/gnd/11850732X,page_not_found,,,,,,,,"Bauer, Ludwig Amandus"
https://d-nb.info/gnd/124462316,page_found,Marion Dane Bauer,4.5,28.0,35.0,,5.0,,"Bauer, Marion Dane"
https://d-nb.info/gnd/133528650,page_found,Michael Gerard Bauer,4.2,269.0,316.0,35.0,2.0,5.0,"Bauer, Michael Gerard"
https://d-nb.info/gnd/118507362,page_found,Walter Bauer,,,,,1.0,1.0,"Bauer, Walter"
https://d-nb.info/gnd/118507397,page_found,Wolfgang Bauer,4.3,48.0,113.0,26.0,2.0,,"Bauer, Wolfgang"
https://d-nb.info/gnd/118507400,page_not_found,,,,,,,,"Bauernfeld, Eduard von"
https://d-nb.info/gnd/128366974,page_found,Igor Bauersima,3.0,34.0,55.0,1.0,1.0,,"Bauersima, Igor"
https://d-nb.info/gnd/11884962X,page_not_found,,,,,,,,"Bauhin, Caspar"
https://d-nb.info/gnd/100027385,page_not_found,,,,,,,,"Bauhin, Johann"
https://d-nb.info/gnd/1016386486,page_found,Antonia Baum,3.7,107.0,157.0,36.0,3.0,1.0,"Baum, Antonia"
https://d-nb.info/gnd/119196476,page_found,L. Frank Baum,4.2,239.0,397.0,26.0,6.0,3.0,"Baum, L. Frank"
https://d-nb.info/gnd/1094710121,page_not_found,,,,,,,,"Baum, Oskar"
https://d-nb.info/gnd/118653830,page_found,Vicki Baum,4.2,297.0,460.0,66.0,17.0,5.0,"Baum, Vicki"
https://d-nb.info/gnd/1090146442,page_found,Hans Baumann,3.7,26.0,59.0,,,,"Baumann, Hans"
https://d-nb.info/gnd/118653857,page_found,Rudolf Baumbach,,,,,,,"Baumbach, Rudolf"
https://d-nb.info/gnd/118507591,page_found,Reinhard Baumgart,3.3,3.0,,,,,"Baumgart, Reinhard"
https://d-nb.info/gnd/118507605,page_not_found,,,,,,,,"Baumgarten, Alexander Gottlieb"
https://d-nb.info/gnd/189549025,page_found,Hermann Baumgarten,,,,,,,"Baumgarten, Hermann"
https://d-nb.info/gnd/118653938,page_not_found,,,,,,,,"Baumgarten, Siegmund Jakob"
https://d-nb.info/gnd/131910892,page_not_found,,,,,,,,"Baur, Margrit"
https://d-nb.info/gnd/115444092,page_found,Ingeborg Bayer,3.3,46.0,92.0,1.0,1.0,,"Bayer, Ingeborg"
https://d-nb.info/gnd/118507753,page_found,Konrad Bayer,4.0,1.0,,,,,"Bayer, Konrad"
https://d-nb.info/gnd/118156470,page_found,Thommie Bayer,4.0,981.0,808.0,85.0,12.0,14.0,"Bayer, Thommie"
https://d-nb.info/gnd/120992345,page_found,Rudolf Bayr,3.0,1.0,,,,,"Bayr, Rudolf"
https://d-nb.info/gnd/118507877,page_found,Simone de Beauvoir,4.1,551.0,788.0,108.0,46.0,16.0,"Beauvoir, Simone de"
https://d-nb.info/gnd/118507893,page_found,August Bebel,3.7,3.0,,,,,"Bebel, August"
https://d-nb.info/gnd/118654233,page_not_found,,,,,,,,"Bebel, Heinrich"
https://d-nb.info/gnd/12290141X,page_not_found,,,,,,,,"Becanus, Martinus"
https://d-nb.info/gnd/142483435,page_not_found,,,,,,,,"Beccau, Joachim"
https://d-nb.info/gnd/118507923,page_not_found,,,,,,,,"Becher, Johann Joachim"
https://d-nb.info/gnd/118507931,page_not_found,,,,,,,,"Becher, Johannes Robert"
https://d-nb.info/gnd/118507958,page_found,Ulrich Becher,4.2,16.0,46.0,11.0,2.0,,"Becher, Ulrich"
https://d-nb.info/gnd/118654292,page_found,Ludwig Bechstein,4.5,72.0,113.0,4.0,12.0,2.0,"Bechstein, Ludwig"
https://d-nb.info/gnd/116101075,page_found,Friedrich Beck,3.8,4.0,,,,,"Beck, Friedrich"
https://d-nb.info/gnd/121564703,page_found,Heinrich Beck,5.0,2.0,,1.0,,,"Beck, Heinrich"
https://d-nb.info/gnd/118657836,page_not_found,,,,,,,,"Beck, Karl"
https://d-nb.info/gnd/118850067,page_found,August Becker,4.0,1.0,,,,,"Becker, August"
https://d-nb.info/gnd/124073921,page_not_found,,,,,,,,"Becker, Cornelius"
https://d-nb.info/gnd/115833706,page_not_found,,,,,,,,"Becker, Gottlieb Wilhelm"
https://d-nb.info/gnd/131817655,page_found,Johann Nikolaus Becker,,,,,,,"Becker, Johann Nikolaus"
https://d-nb.info/gnd/118829742,page_found,Jurek Becker,3.9,500.0,783.0,27.0,13.0,6.0,"Becker, Jurek"
https://d-nb.info/gnd/118508091,page_found,Jürgen Becker,4.2,63.0,99.0,6.0,2.0,1.0,"Becker, Jürgen"
https://d-nb.info/gnd/116104872,page_found,Nikolaus Becker,,,,,,,"Becker, Nikolaus"
https://d-nb.info/gnd/1036442357,page_not_found,,,,,,,,"Becker, Reinhard Paul"
https://d-nb.info/gnd/118508121,page_not_found,,,,,,,,"Becker, Rudolf Zacharias"
https://d-nb.info/gnd/1170102581,page_found,Thorsten Becker,3.6,5.0,19.0,,,,"Becker, Thorsten"
https://d-nb.info/gnd/108971821,page_found,Uli Becker,4.0,3.0,,,,,"Becker, Uli"
https://d-nb.info/gnd/118508172,page_found,Samuel Beckett,4.1,473.0,591.0,44.0,6.0,16.0,"Beckett, Samuel"
https://d-nb.info/gnd/102488134,page_not_found,,,,,,,,"Beckh, Johann Joseph"
https://d-nb.info/gnd/1050883675,page_not_found,,,,,,,,"Beckmann, Friedrich"
https://d-nb.info/gnd/118508253,page_found,Johann Beer,,,,,,,"Beer, Johann"
https://d-nb.info/gnd/1035486911,page_not_found,,,,,,,,"Beer, Johann Christoph"
https://d-nb.info/gnd/119470500,page_not_found,,,,,,,,"Beer, Johann Christoph"
https://d-nb.info/gnd/122098714,page_found,Michael Beer,,,,,,,"Beer, Michael"
https://d-nb.info/gnd/118654756,page_not_found,,,,,,,,"Beer-Hofmann, Richard"
https://d-nb.info/gnd/115371915,page_found,Louis Begley,3.9,235.0,329.0,21.0,5.0,2.0,"Begley, Louis"
https://d-nb.info/gnd/118654829,page_not_found,,,,,,,,"Behaim, Martin"
https://d-nb.info/gnd/118508342,page_not_found,,,,,,,,"Beheim, Michael"
https://d-nb.info/gnd/118508350,page_not_found,,,,,,,,"Beheim-Schwarzbach, Martin"
https://d-nb.info/gnd/123261368,page_not_found,,,,,,,,"Behm, Martin"
https://d-nb.info/gnd/119156466,page_not_found,,,,,,,,"Behrens, Franz Richard"
https://d-nb.info/gnd/174389558,page_found,Katja Behrens,3.4,62.0,147.0,11.0,3.0,1.0,"Behrens, Katja"
https://d-nb.info/gnd/116111631,page_not_found,,,,,,,,"Behrisch, Ernst Wolfgang"
https://d-nb.info/gnd/118101846,page_not_found,,,,,,,,"Behrisch, Heinrich Wolfgang"
https://d-nb.info/gnd/128870958,page_not_found,,,,,,,,"Behrmann, Georg"
https://d-nb.info/gnd/11933142X,page_found,Maria Beig,3.8,5.0,,1.0,,,"Beig, Maria"
https://d-nb.info/gnd/139641319,page_not_found,,,,,,,,"Beil, David"
https://d-nb.info/gnd/120482371,page_not_found,,,,,,,,"Beil, Ulrich Johannes"
https://d-nb.info/gnd/120555573,page_found,Alfred Bekker,3.6,433.0,491.0,40.0,22.0,12.0,"Bekker, Alfred"
https://d-nb.info/gnd/110141458,page_not_found,,,,,,,,"Belani, H. E. R."
https://d-nb.info/gnd/1052717748,page_not_found,,,,,,,,"Belli, Joseph"
https://d-nb.info/gnd/124979394,page_not_found,,,,,,,,"Bellin, Johann"
https://d-nb.info/gnd/116115653,page_not_found,,,,,,,,"Belzner, Emil"
https://d-nb.info/gnd/118508946,page_not_found,,,,,,,,"Ben Gavriʾel, Mosheh Yaʿaḳov"
https://d-nb.info/gnd/139335846,page_found,Samuel Benchetrit,3.9,78.0,117.0,5.0,,,"Benchetrit, Samuel"
https://d-nb.info/gnd/118508849,page_found,Hans Bender,4.0,23.0,32.0,,,,"Bender, Hans"
https://d-nb.info/gnd/118655418,page_not_found,,,,,,,,"Benedict, von Watt"
https://d-nb.info/gnd/119552450,page_not_found,,,,,,,,"Benedix, Peter"
https://d-nb.info/gnd/118658166,page_not_found,,,,,,,,"Benedix, Roderich"
https://d-nb.info/gnd/129036390,page_found,Kurt Benesch,3.5,2.0,12.0,,,,"Benesch, Kurt"
https://d-nb.info/gnd/118655477,page_not_found,,,,,,,,"Bengel, Johann Albrecht"
https://d-nb.info/gnd/118908782,page_found,Roberto Benigni,4.0,1.0,,,1.0,,"Benigni, Roberto"
https://d-nb.info/gnd/118509039,page_found,Walter Benjamin,4.2,102.0,153.0,19.0,8.0,,"Benjamin, Walter"
https://d-nb.info/gnd/116121009,page_not_found,,,,,,,,"Benkowitz, Karl Friedrich"
https://d-nb.info/gnd/118509047,page_found,Gottfried Benn,4.2,104.0,163.0,2.0,2.0,5.0,"Benn, Gottfried"
https://d-nb.info/gnd/119201224,page_found,Alan Bennett,4.2,922.0,938.0,64.0,5.0,8.0,"Bennett, Alan"
https://d-nb.info/gnd/119337266,page_found,Stefano Benni,3.9,60.0,70.0,7.0,2.0,,"Benni, Stefano"
https://d-nb.info/gnd/118509152,page_found,Henry Benrath,3.0,2.0,,,1.0,,"Benrath, Henry"
https://d-nb.info/gnd/118509179,page_found,Max Bense,,,,,,,"Bense, Max"
https://d-nb.info/gnd/11612363X,page_not_found,,,,,,,,"Bentzel-Sternau, Christian Ernst von"
https://d-nb.info/gnd/11887800X,page_not_found,,,,,,,,"Benyoets, Elʿazar"
https://d-nb.info/gnd/118509233,page_found,Richard Benz,2.3,3.0,13.0,,1.0,,"Benz, Richard"
https://d-nb.info/gnd/118796461,page_found,Martin Beradt,,,,,,,"Beradt, Martin"
https://d-nb.info/gnd/116125446,page_found,Alice Berend,3.5,2.0,,,,,"Berend, Alice"
https://d-nb.info/gnd/119142473,page_not_found,,,,,,,,"Berens-Totenohl, Josefa"
https://d-nb.info/gnd/118509322,page_found,Alban Berg,,,,,,,"Berg, Alban"
https://d-nb.info/gnd/1051797144,page_not_found,,,,,,,,"Berg, Leo van den"
https://d-nb.info/gnd/1178632180,page_not_found,,,,,,,,"Berg, O.F."
https://d-nb.info/gnd/124742823,page_found,Sibylle Berg,4.0,983.0,1071.0,177.0,41.0,41.0,"Berg, Sibylle"
https://d-nb.info/gnd/131381024,page_not_found,,,,,,,,"Berge, Ernst Gottlieb von"
https://d-nb.info/gnd/11850939X,page_found,Werner Bergengruen,3.4,39.0,78.0,1.0,1.0,,"Bergengruen, Werner"
https://d-nb.info/gnd/118655930,page_not_found,,,,,,,,"Berger, Alfred, Freiherr von"
https://d-nb.info/gnd/118170627,page_found,Friedemann Berger,,,,,,,"Berger, Friedemann"
https://d-nb.info/gnd/116131705,page_not_found,,,,,,,,"Berger, Johann Gottfried Immanuel"
https://d-nb.info/gnd/170134490,page_found,Karl Heinz Berger,3.9,25.0,44.0,,3.0,,"Berger, Karl-Heinz"
https://d-nb.info/gnd/118837788,page_found,Lore Berger,5.0,1.0,,,,,"Berger, Lore"
https://d-nb.info/gnd/12445528X,page_not_found,,,,,,,,"Berger, Raimund"
https://d-nb.info/gnd/127520546,page_not_found,,,,,,,,"Berger, Traugott Benjamin"
https://d-nb.info/gnd/1095493922,page_found,Uwe Berger,,,,,,,"Berger, Uwe"
https://d-nb.info/gnd/10003392X,page_not_found,,,,,,,,"Berghofer, Amand"
https://d-nb.info/gnd/118509497,page_found,C. C. Bergius,3.7,103.0,137.0,2.0,3.0,,"Bergius, C. C."
https://d-nb.info/gnd/1077323352,page_found,Michael Bergmann,4.9,8.0,,,,1.0,"Bergmann, Michael"
https://d-nb.info/gnd/118509578,page_found,Henri Bergson,4.0,3.0,,,2.0,,"Bergson, Henri"
https://d-nb.info/gnd/133565777,page_found,Susanne Berkenheger,3.3,14.0,30.0,4.0,,,"Berkenheger, Susanne"
https://d-nb.info/gnd/118833340,page_not_found,,,,,,,,"Berkes, Ulrich"
https://d-nb.info/gnd/119150026,page_found,Ulla Berkéwicz,3.7,15.0,32.0,1.0,3.0,,"Berkéwicz, Ulla"
https://d-nb.info/gnd/116135573,page_not_found,,,,,,,,"Berl, Heinrich"
https://d-nb.info/gnd/116135697,page_not_found,,,,,,,,"Berlepsch, Emilie von"
https://d-nb.info/gnd/118509659,page_found,Götz von Berlichingen,4.0,2.0,,,,,"Berlichingen, Götz von"
https://d-nb.info/gnd/118990845,page_not_found,,,,,,,,"Berlinger, Josef"
https://d-nb.info/gnd/116136545,page_found,Maximilian Bern,,,,,,,"Bern, Maximilian"
https://d-nb.info/gnd/100830145,page_not_found,,,,,,,,"Bernardus, Trevisanus"
https://d-nb.info/gnd/118656325,page_not_found,,,,,,,,"Bernd, Adam"
https://d-nb.info/gnd/11614419X,page_not_found,,,,,,,,"Bernegger, Matthias"
https://d-nb.info/gnd/102421684,page_not_found,,,,,,,,"Bernger, von Horheim"
https://d-nb.info/gnd/1053081537,page_found,Georg Bernhard,,,,,,,"Bernhard, Georg"
https://d-nb.info/gnd/118509861,page_found,Thomas Bernhard,4.2,1067.0,854.0,44.0,20.0,34.0,"Bernhard, Thomas"
https://d-nb.info/gnd/118656449,page_not_found,,,,,,,,"Bernhardi, August Ferdinand"
https://d-nb.info/gnd/118973665,page_found,Sophie Bernhardi,,,,1.0,,,"Bernhardi, Sophie"
https://d-nb.info/gnd/1146425821,page_not_found,,,,,,,,"Bernhart, Josef"
https://d-nb.info/gnd/118833103,page_not_found,,,,,,,,"Bernhaubt-Schwenter, Pangratz"
https://d-nb.info/gnd/118191012,page_found,Jörg Bernig,5.0,1.0,,,,,"Bernig, Jörg"
https://d-nb.info/gnd/118656473,page_not_found,,,,,,,,"Berno, Augiensis"
https://d-nb.info/gnd/118828649,page_not_found,,,,,,,,"Bernoulli, Carl Albrecht"
https://d-nb.info/gnd/137160372,page_not_found,,,,,,,,"Bernritter, Friedrich"
https://d-nb.info/gnd/119083787,page_not_found,,,,,,,,"Bernstein, Aaron"
https://d-nb.info/gnd/118509993,page_found,Eduard Bernstein,5.0,1.0,,,,,"Bernstein, Eduard"
https://d-nb.info/gnd/11876621X,page_found,F. W. Bernstein,3.9,22.0,42.0,4.0,1.0,,"Bernstein, F. W."
https://d-nb.info/gnd/123785265X,page_not_found,,,,,,,,"Bernstein, Max"
https://d-nb.info/gnd/118510010,page_found,Alexander von Bernus,4.0,1.0,,,1.0,1.0,"Bernus, Alexander von"
https://d-nb.info/gnd/124362729,page_not_found,,,,,,,,"Bersmann, Gregor"
https://d-nb.info/gnd/104171073,page_not_found,,,,,,,,"Bertesius, Johannes"
https://d-nb.info/gnd/104793708,page_found,Will Berthold,3.6,67.0,80.0,,3.0,1.0,"Berthold, Will"
https://d-nb.info/gnd/118656732,page_found,Berthold von Holle,,,,,,,"Berthold, von Holle"
https://d-nb.info/gnd/100937985,page_not_found,,,,,,,,"Berthold, von Moosburg"
https://d-nb.info/gnd/11851007X,page_not_found,,,,,,,,"Berthold, von Regensburg"
https://d-nb.info/gnd/100733778,page_not_found,,,,,,,,"Bertram, Christian August von"
https://d-nb.info/gnd/118656783,page_found,Ernst Bertram,,,,,,,"Bertram, Ernst"
https://d-nb.info/gnd/129738387,page_found,Rüdiger Bertram,4.6,1020.0,683.0,59.0,6.0,15.0,"Bertram, Rüdiger"
https://d-nb.info/gnd/118510169,page_not_found,,,,,,,,"Bertuch, Friedrich Justin"
https://d-nb.info/gnd/130100234,page_found,Horst Beseler,4.4,32.0,59.0,,5.0,,"Beseler, Horst"
https://d-nb.info/gnd/118896261,page_found,Basilius Besler,3.0,1.0,,,,,"Besler, Basilius"
https://d-nb.info/gnd/119223473,page_not_found,,,,,,,,"Besold, Christoph"
https://d-nb.info/gnd/11851024X,page_not_found,,,,,,,,"Besser, Johann von"
https://d-nb.info/gnd/124932479,page_found,Joachim Bessing,3.1,35.0,79.0,7.0,2.0,,"Bessing, Joachim"
https://d-nb.info/gnd/116155140,page_found,Konrad Beste,,,,,,,"Beste, Konrad"
https://d-nb.info/gnd/116155353,page_not_found,,,,,,,,"Bethge, Friedrich"
https://d-nb.info/gnd/118510304,page_found,Hans Bethge,4.0,1.0,,,,,"Bethge, Hans"
https://d-nb.info/gnd/10121653X,page_not_found,,,,,,,,"Bethusy-Huc, Valeska"
https://d-nb.info/gnd/119160242,page_not_found,,,,,,,,"Betke, Joachim"
https://d-nb.info/gnd/11866266X,page_found,Roland Betsch,,,,,,,"Betsch, Roland"
https://d-nb.info/gnd/11851038X,page_found,Hugo Bettauer,3.8,54.0,94.0,2.0,,,"Bettauer, Hugo"
https://d-nb.info/gnd/116157828,page_not_found,,,,,,,,"Betzner, Anton"
https://d-nb.info/gnd/118182978,page_found,Klaus Beuchler,2.8,4.0,,,,,"Beuchler, Klaus"
https://d-nb.info/gnd/116158212,page_not_found,,,,,,,,"Beumelburg, Werner"
https://d-nb.info/gnd/115690115,page_found,Stefan Beuse,3.8,181.0,266.0,46.0,5.0,5.0,"Beuse, Stefan"
https://d-nb.info/gnd/116158751,page_not_found,,,,,,,,"Beuther, Michael"
https://d-nb.info/gnd/118662805,page_found,Ernst Beutler,3.7,405.0,690.0,6.0,7.0,,"Beutler, Ernst"
https://d-nb.info/gnd/131911023,page_not_found,,,,,,,,"Beutler, Maja"
https://d-nb.info/gnd/119037777,page_not_found,,,,,,,,"Beutler, Margarete"
https://d-nb.info/gnd/120111632,page_not_found,,,,,,,,"Beuvius, Adam"
https://d-nb.info/gnd/116159286,page_not_found,,,,,,,,"Beyer, Johann August von"
https://d-nb.info/gnd/11548048X,page_found,Marcel Beyer,3.9,98.0,132.0,17.0,3.0,1.0,"Beyer, Marcel"
https://d-nb.info/gnd/116159952,page_not_found,,,,,,,,"Beyerlein, Franz Adam"
https://d-nb.info/gnd/118016962,page_found,Jochen Beyse,,,,,,,"Beyse, Jochen"
https://d-nb.info/gnd/122916603,page_found,Chris Bezzel,,,,,,,"Bezzel, Chris"
https://d-nb.info/gnd/116170638,page_not_found,,,,,,,,"Bibliander, Theodor"
https://d-nb.info/gnd/118868705,page_found,Ernst von Bibra,3.0,1.0,,,,,"Bibra, Ernst von"
https://d-nb.info/gnd/118510649,page_found,Peter Bichsel,4.1,88.0,109.0,4.0,2.0,1.0,"Bichsel, Peter"
https://d-nb.info/gnd/118510665,page_found,Jakob Bidermann,4.5,2.0,,,,,"Bidermann, Jakob"
https://d-nb.info/gnd/116161795,page_found,Oscar Bie,,,,,,,"Bie, Oscar"
https://d-nb.info/gnd/116163127,page_not_found,,,,,,,,"Biedenfeld, Ferdinand von"
https://d-nb.info/gnd/116163496,page_not_found,,,,,,,,"Biedermann, Flodoard von"
https://d-nb.info/gnd/116163542,page_not_found,,,,,,,,"Biedermann, Gustav Woldemar von"
https://d-nb.info/gnd/1095566563,page_not_found,,,,,,,,"Biedermann, Karl"
https://d-nb.info/gnd/118510703,page_not_found,,,,,,,,"Biel, Gabriel"
https://d-nb.info/gnd/119160994,page_found,Manfred Bieler,3.5,17.0,35.0,,,,"Bieler, Manfred"
https://d-nb.info/gnd/119124378,page_not_found,,,,,,,,"Bielfeld, Jakob Friedrich von"
