GND,SchulLeselisten_Autor,SchulLeselisten_Baden-Württemberg,SchulLeselisten_Sachsen-Anhalt,SchulLeselisten_Hessen,SchulLeselisten_Hamburg,SchulLeselisten_Niedersachsen,SchulLeselisten_Rheinland-Pfalz,SchulLeselisten_Bayern,SchulLeselisten_Sachsen,SchulLeselisten_Saarland,SchulLeselisten_Mecklenburg-Vorpommern,SchulLeselisten_Bremen,SchulLeselisten_Brandenburg,SchulLeselisten_Nordrhein-Westfalen,SchulLeselisten_Summe
https://d-nb.info/gnd/118614444,Simmel,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954
https://d-nb.info/gnd/121385817,Simmons,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.007404680085092456
https://d-nb.info/gnd/124210554,Singer,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/115519092,Sinzig,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/1025918118,Sleator,0.0,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444634589239706
https://d-nb.info/gnd/118642464,Solschenizyn,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
https://d-nb.info/gnd/118751506,Sontag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333
https://d-nb.info/gnd/118615688,Sophokles,0.005420054200542005,0.005305039787798408,0.003436426116838488,0.0,0.0017921146953405018,0.006622516556291391,0.0,0.011627906976744186,0.0,0.025,0.0,0.0,0.0,0.059204058333554986
https://d-nb.info/gnd/121067874,Sous,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/115640290,Sparschuh,0.0027100271002710027,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007154661689510709
https://d-nb.info/gnd/119151839,Sperr,0.0,0.002652519893899204,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059637781720448995
https://d-nb.info/gnd/121221229,Spinelli,0.0,0.002652519893899204,0.0,0.0,0.0035842293906810036,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.017864656261324392
https://d-nb.info/gnd/120448289,Spinnen,0.0,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444634589239706
https://d-nb.info/gnd/110626095,Stach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125
https://d-nb.info/gnd/118616587,Stadler,0.005420054200542005,0.0,0.0,0.0,0.005376344086021506,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.01476465225481748
https://d-nb.info/gnd/120821044,Stamm,0.0027100271002710027,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007154661689510709
https://d-nb.info/gnd/132082179,Stanišić,0.0,0.0,0.003436426116838488,0.25,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.2659364261168385
https://d-nb.info/gnd/120570874,Stein,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204
https://d-nb.info/gnd/118617338,Steinbeck,0.0027100271002710027,0.002652519893899204,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.013299054930678143
https://d-nb.info/gnd/118150693,Steinhöfel,0.0,0.005305039787798408,0.0,0.0,0.0035842293906810036,0.0,0.0,0.023255813953488372,0.0,0.0125,0.0,0.0,0.0,0.044645083131967786
https://d-nb.info/gnd/118617648,Stendhal,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118617958,Sternheim,0.0027100271002710027,0.0,0.010309278350515464,0.0,0.0017921146953405018,0.006622516556291391,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.025402190670672325
https://d-nb.info/gnd/118753711,Stevenson,0.0027100271002710027,0.0,0.0,0.0,0.0017921146953405018,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.008470395763865473
https://d-nb.info/gnd/118618156,Stifter,0.005420054200542005,0.0,0.003436426116838488,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.01679298825388843
https://d-nb.info/gnd/118618695,Stoppard,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118618725,Storm,0.005420054200542005,0.005305039787798408,0.003436426116838488,0.0,0.005376344086021506,0.006622516556291391,0.015873015873015872,0.0,0.012987012987012988,0.0125,0.0,0.0,0.0,0.06752040960752066
https://d-nb.info/gnd/118618830,Stramm,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391
https://d-nb.info/gnd/119200309,Straube,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488
https://d-nb.info/gnd/118619047,Strauß,0.005420054200542005,0.0,0.010309278350515464,0.0,0.0017921146953405018,0.006622516556291391,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.02811221777094333
https://d-nb.info/gnd/118619314,Strindberg,0.0027100271002710027,0.002652519893899204,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.009330800962424175
https://d-nb.info/gnd/118755978,Strittmatter,0.005420054200542005,0.002652519893899204,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.012040828062695177
https://d-nb.info/gnd/123543185,Suter,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.006678281068524971
https://d-nb.info/gnd/118620193,Swift,0.0027100271002710027,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004502141795611505
https://d-nb.info/gnd/118902458,Szcypiorski,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/135659019,Szillat,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/118885006,Süskind,0.0027100271002710027,0.002652519893899204,0.003436426116838488,0.0,0.0017921146953405018,0.0033112582781456954,0.007936507936507936,0.0,0.012987012987012988,0.0,0.0,0.038461538461538464,0.0,0.07328740546955428
https://d-nb.info/gnd/118620444,Tabori,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/119022060,Tabucci,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/120440210,Tannen,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391
https://d-nb.info/gnd/118753932,Tarnow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125
https://d-nb.info/gnd/119200295,Taylan,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488
https://d-nb.info/gnd/119380870,Tekinay,0.0,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444634589239706
https://d-nb.info/gnd/124158919,Teller,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204
https://d-nb.info/gnd/122397061,Tellkamp,0.0,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444634589239706
https://d-nb.info/gnd/118622072,Thoma,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936
https://d-nb.info/gnd/12989432X,Tieck,0.0,0.005305039787798408,0.003436426116838488,0.0,0.0,0.009933774834437087,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.022643494707327953
https://d-nb.info/gnd/120134497,Till,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372
https://d-nb.info/gnd/118839276,Timm,0.0027100271002710027,0.010610079575596816,0.013745704467353952,0.0,0.008960573476702509,0.0,0.003968253968253968,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.05298165157519123
https://d-nb.info/gnd/118962949,Tišma,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118623230,Toller,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488
https://d-nb.info/gnd/11864291X,Tolstoi,0.0027100271002710027,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006146453217109491
https://d-nb.info/gnd/120301911,Tondern,0.0,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444634589239706
https://d-nb.info/gnd/118623362,Torberg,0.0,0.002652519893899204,0.0,0.0,0.0,0.0033112582781456954,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.009932032140298867
https://d-nb.info/gnd/118623575,Trakl,0.0027100271002710027,0.0,0.0,0.0,0.0035842293906810036,0.006622516556291391,0.003968253968253968,0.0,0.0,0.0125,0.0,0.0,0.0,0.029385027015497365
https://d-nb.info/gnd/119545667,Treichel,0.0027100271002710027,0.0,0.003436426116838488,0.0,0.0035842293906810036,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.013698936576044462
https://d-nb.info/gnd/115367055,Trojanow,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/118638289,Tschechow,0.008130081300813009,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.003968253968253968,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.028170876835050866
https://d-nb.info/gnd/10425386X,Tschinag,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/11862444X,Tucholsky,0.0027100271002710027,0.0,0.006872852233676976,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.013551133302201947
https://d-nb.info/gnd/120243520,Tuckermann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372
https://d-nb.info/gnd/118643010,Turgenjew,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.006678281068524971
https://d-nb.info/gnd/118624822,Twain,0.0027100271002710027,0.0,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006294256490952006
https://d-nb.info/gnd/118625063,Uhland,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118803492,Updike,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/115589120,Valentin,0.0027100271002710027,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004502141795611505
https://d-nb.info/gnd/136932878,Valentine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464
https://d-nb.info/gnd/115698027,Vanderbeke,0.0027100271002710027,0.002652519893899204,0.003436426116838488,0.0,0.0017921146953405018,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.023578100793362186
https://d-nb.info/gnd/118803964,Vargas Llosa,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118626574,Vergil,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/1026450284,Vermes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.012987012987012988
https://d-nb.info/gnd/118626620,Verne,0.0027100271002710027,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004502141795611505
https://d-nb.info/gnd/118626728,Vesper,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488
https://d-nb.info/gnd/118768395,Viertel,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/118627813,Voltaire,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/129191469,Voorhoeve,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/118594117,Wagner,0.0,0.0,0.003436426116838488,0.0,0.0017921146953405018,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008539799090324684
https://d-nb.info/gnd/118628836,Wallraff,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954
https://d-nb.info/gnd/118628860,Walser,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118628852,Walser,0.0027100271002710027,0.007957559681697613,0.027491408934707903,0.0,0.0035842293906810036,0.009933774834437087,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.05564525391004858
https://d-nb.info/gnd/119380889,Wander,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204
https://d-nb.info/gnd/118629387,Wassermann,0.0,0.0,0.003436426116838488,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005228540812178989
https://d-nb.info/gnd/118629549,Watzlawick,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03664459161147903
https://d-nb.info/gnd/115730001,Wawerzinek,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391
https://d-nb.info/gnd/118629867,Wedekind,0.0027100271002710027,0.002652519893899204,0.003436426116838488,0.0,0.0017921146953405018,0.006622516556291391,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.030200617349653576
https://d-nb.info/gnd/118630539,Weiss,0.0027100271002710027,0.005305039787798408,0.010309278350515464,0.0,0.0035842293906810036,0.0033112582781456954,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.02918808687566554
https://d-nb.info/gnd/117745499,Weißenborn,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/118630814,Wellershoff,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118643266,Wells,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
https://d-nb.info/gnd/120295245,Werner,0.0027100271002710027,0.0,0.003436426116838488,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007938567912449993
https://d-nb.info/gnd/11904157X,Widmer,0.0027100271002710027,0.002652519893899204,0.006872852233676976,0.0,0.0035842293906810036,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.019787882586782154
https://d-nb.info/gnd/118632477,Wieland,0.0,0.002652519893899204,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059637781720448995
https://d-nb.info/gnd/113889755,Wild,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
https://d-nb.info/gnd/118632779,Wilde,0.005420054200542005,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.009388308168795973
https://d-nb.info/gnd/118632817,Wilder,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.003968253968253968,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.017388275640338655
https://d-nb.info/gnd/124454453,Wildner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125
https://d-nb.info/gnd/118633333,Williams,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.018306188045269157
https://d-nb.info/gnd/123609240,Wodin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125
https://d-nb.info/gnd/120188929,Woelk,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391
https://d-nb.info/gnd/118634607,Wohmann,0.0027100271002710027,0.0,0.0,0.0,0.007168458781362007,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013189744159778704
https://d-nb.info/gnd/118634666,Wolf,0.005420054200542005,0.021220159151193633,0.01718213058419244,0.0,0.010752688172043012,0.016556291390728478,0.003968253968253968,0.011627906976744186,0.0,0.0125,0.0,0.0,0.0,0.09922748444369771
https://d-nb.info/gnd/11864341X,Wolfenstein,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/118635131,Wondratschek,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.007552483358934972
https://d-nb.info/gnd/118635174,Woolf,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
https://d-nb.info/gnd/119371340,Wossidlo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125
https://d-nb.info/gnd/118845497,Xingjian,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118642995,Xueqin,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/10514004X,Youd,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
https://d-nb.info/gnd/12053715X,Zaimoglu,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.007552483358934972
https://d-nb.info/gnd/123120802,Zeh,0.0,0.005305039787798408,0.003436426116838488,0.0,0.0035842293906810036,0.0,0.003968253968253968,0.011627906976744186,0.012987012987012988,0.0125,0.0,0.07692307692307693,0.0,0.13033194615040597
https://d-nb.info/gnd/118982486,Zeller,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/11811946X,Zimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333
https://d-nb.info/gnd/119222159,Zimmer-Bradley,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954
https://d-nb.info/gnd/118637223,Zola,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.006678281068524971
https://d-nb.info/gnd/118637304,Zuckmayer,0.0027100271002710027,0.005305039787798408,0.003436426116838488,0.0,0.0017921146953405018,0.006622516556291391,0.007936507936507936,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.040789645180060716
https://d-nb.info/gnd/123286050,Zusak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.011627906976744186
https://d-nb.info/gnd/118637479,Zweig,0.0027100271002710027,0.007957559681697613,0.006872852233676976,0.0,0.0035842293906810036,0.0,0.011904761904761904,0.011627906976744186,0.012987012987012988,0.0,0.0,0.0,0.0,0.05764435027484567
https://d-nb.info/gnd/118637452,Zweig,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488
https://d-nb.info/gnd/118506358,de Balzac,0.005420054200542005,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.009388308168795973
https://d-nb.info/gnd/118516388,de Bruyn,0.0,0.002652519893899204,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059637781720448995
https://d-nb.info/gnd/11851993X,de Cervantes Saavedra,0.0027100271002710027,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007154661689510709
https://d-nb.info/gnd/119522713,de Cesco,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/11856868X,de La Fontaine,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118579207,de Maupassant,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/118604902,de Saint-Exupéry,0.0027100271002710027,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007154661689510709
https://d-nb.info/gnd/119491834,de Winter,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027
https://d-nb.info/gnd/119040581,de Zanger,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204
https://d-nb.info/gnd/118534556,de la Motte Fouqué,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.011627906976744186
https://d-nb.info/gnd/118631551,der Gartenaere,0.0,0.0,0.003436426116838488,0.0,0.0,0.0033112582781456954,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.019734697381997172
https://d-nb.info/gnd/126928460,ter Haar,0.0,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444634589239706
https://d-nb.info/gnd/115527966,van Dijk,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018
https://d-nb.info/gnd/11876442X,van Hoddis,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0033112582781456954,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.009989539346670667
https://d-nb.info/gnd/118504185,von Arnim,0.0,0.0,0.010309278350515464,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.02639350774119647
https://d-nb.info/gnd/118546228,von Aue,0.0,0.005305039787798408,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.03459032403997008
https://d-nb.info/gnd/118520040,von Chamisso,0.0027100271002710027,0.002652519893899204,0.003436426116838488,0.0,0.0017921146953405018,0.0033112582781456954,0.003968253968253968,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.03085761303976185
https://d-nb.info/gnd/118527533,von Droste-Hülshoff,0.005420054200542005,0.002652519893899204,0.0,0.0,0.0017921146953405018,0.0033112582781456954,0.007936507936507936,0.011627906976744186,0.012987012987012988,0.0125,0.0,0.0,0.0,0.05822737496819251
https://d-nb.info/gnd/118528661,von Ebner-Eschenbach,0.0027100271002710027,0.0,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006294256490952006
https://d-nb.info/gnd/118529390,von Eichendorff,0.008130081300813009,0.005305039787798408,0.006872852233676976,0.0,0.008960573476702509,0.016556291390728478,0.003968253968253968,0.0,0.012987012987012988,0.0125,0.0,0.07692307692307693,0.0,0.15220318206806327
https://d-nb.info/gnd/118634933,von Eschenbach,0.0027100271002710027,0.002652519893899204,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.02166081825932889
https://d-nb.info/gnd/118552589,von Fallersleben,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954
https://d-nb.info/gnd/118532766,von Feuerbach,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488
https://d-nb.info/gnd/118540238,von Goethe,0.02168021680216802,0.013262599469496022,0.030927835051546393,0.0,0.034050179211469536,0.06622516556291391,0.015873015873015872,0.023255813953488372,0.03896103896103896,0.0125,0.1,0.038461538461538464,0.2,0.5951974033466756
